year,code,amount,name,topname,depname,depcat,cat,ref
2014,0551140312,270000,場地設施使用費,規費收入,苗栗區農業改良場,使用規費收入,,3.182.2.1
2014,0551150101,300000,審查費,規費收入,臺中區農業改良場,行政規費收入,,3.183.1.1
2014,0551150305,NaN,資料使用費,規費收入,臺中區農業改良場,使用規費收入,,3.183.2.1
2014,0551150312,NaN,場地設施使用費,規費收入,臺中區農業改良場,使用規費收入,,3.183.2.2
2014,0551160101,400000,審查費,規費收入,臺南區農業改良場,行政規費收入,,3.184.1.1
2014,0551160305,NaN,資料使用費,規費收入,臺南區農業改良場,使用規費收入,,3.184.2.1
2014,0551160312,NaN,場地設施使用費,規費收入,臺南區農業改良場,使用規費收入,,3.184.2.2
2014,0551170101,300000,審查費,規費收入,高雄區農業改良場,行政規費收入,,3.185.1.1
2014,0551170312,NaN,場地設施使用費,規費收入,高雄區農業改良場,使用規費收入,,3.185.2.1
2014,0551180101,160000,審查費,規費收入,花蓮區農業改良場,行政規費收入,,3.186.1.1
2014,0551180312,NaN,場地設施使用費,規費收入,花蓮區農業改良場,使用規費收入,,3.186.2.1
2014,0551190101,300000,審查費,規費收入,臺東區農業改良場,行政規費收入,,3.187.1.1
2014,0551190312,NaN,場地設施使用費,規費收入,臺東區農業改良場,使用規費收入,,3.187.2.1
2014,0551200101,66000,審查費,規費收入,漁業署及所屬,行政規費收入,,3.188.1.1
2014,0551200102,775000,證照費,規費收入,漁業署及所屬,行政規費收入,,3.188.1.2
2014,0551200312,8320000,場地設施使用費,規費收入,漁業署及所屬,使用規費收入,,3.188.2.1
2014,0551500101,233494000,審查費,規費收入,動植物防疫檢疫局及所屬,行政規費收入,,3.189.1.1
2014,0551500102,2832000,證照費,規費收入,動植物防疫檢疫局及所屬,行政規費收入,,3.189.1.2
2014,0551500305,698000,資料使用費,規費收入,動植物防疫檢疫局及所屬,使用規費收入,,3.189.2.1
2014,0551500312,NaN,場地設施使用費,規費收入,動植物防疫檢疫局及所屬,使用規費收入,,3.189.2.2
2014,0551500313,29115000,服務費,規費收入,動植物防疫檢疫局及所屬,使用規費收入,,3.189.2.3
2014,0551600102,248000,證照費,規費收入,農業金融局,行政規費收入,,3.190.1.1
2014,0551700101,697000,審查費,規費收入,農糧署及所屬,行政規費收入,,3.191.1.1
2014,0551700102,2782000,證照費,規費收入,農糧署及所屬,行政規費收入,,3.191.1.2
2014,0551700103,350000,登記費,規費收入,農糧署及所屬,行政規費收入,,3.191.1.3
2014,0551700105,950000,許可費,規費收入,農糧署及所屬,行政規費收入,,3.191.1.4
2014,0551700312,NaN,場地設施使用費,規費收入,農糧署及所屬,使用規費收入,,3.191.2.1
2014,0554010101,288822000,審查費,規費收入,勞工委員會,行政規費收入,,3.192.1.1
2014,0554010102,77171000,證照費,規費收入,勞工委員會,行政規費收入,,3.192.1.2
2014,0554010305,83000,資料使用費,規費收入,勞工委員會,使用規費收入,,3.192.2.1
2014,0554010312,NaN,場地設施使用費,規費收入,勞工委員會,使用規費收入,,3.192.2.2
2014,0554010313,23615000,服務費,規費收入,勞工委員會,使用規費收入,,3.192.2.3
2014,0554110101,90533000,審查費,規費收入,職業訓練局及所屬,行政規費收入,,3.193.1.1
2014,0554110102,1379000,證照費,規費收入,職業訓練局及所屬,行政規費收入,,3.193.1.2
2014,0554110305,NaN,資料使用費,規費收入,職業訓練局及所屬,使用規費收入,,3.193.2.1
2014,0554110312,NaN,場地設施使用費,規費收入,職業訓練局及所屬,使用規費收入,,3.193.2.2
2014,0554610305,NaN,資料使用費,規費收入,勞工安全衛生研究所,使用規費收入,,3.194.1.1
2014,0554710312,NaN,場地設施使用費,規費收入,勞工退休基金監理會,使用規費收入,,3.195.1.1
2014,0557010101,25080000,審查費,規費收入,衛生福利部,行政規費收入,,3.196.1.1
2014,0557010102,49147000,證照費,規費收入,衛生福利部,行政規費收入,,3.196.1.2
2014,0557010104,5100000,考試報名費,規費收入,衛生福利部,行政規費收入,,3.196.1.3
2014,0557010305,9350000,資料使用費,規費收入,衛生福利部,使用規費收入,,3.196.2.1
2014,0557010312,5400000,場地設施使用費,規費收入,衛生福利部,使用規費收入,,3.196.2.2
2014,0557010313,2250000,服務費,規費收入,衛生福利部,使用規費收入,,3.196.2.3
2014,0557050101,30282000,審查費,規費收入,疾病管制署,行政規費收入,,3.197.1.1
2014,0557050102,4883000,證照費,規費收入,疾病管制署,行政規費收入,,3.197.1.2
2014,0557050305,50000,資料使用費,規費收入,疾病管制署,使用規費收入,,3.197.2.1
2014,0557050311,39929000,供應費,規費收入,疾病管制署,使用規費收入,,3.197.2.2
2014,0557050312,NaN,場地設施使用費,規費收入,疾病管制署,使用規費收入,,3.197.2.3
2014,0557050313,150000,服務費,規費收入,疾病管制署,使用規費收入,,3.197.2.4
2014,0557150101,697862000,審查費,規費收入,食品藥物管理署,行政規費收入,,3.198.1.1
2014,0557150102,15233000,證照費,規費收入,食品藥物管理署,行政規費收入,,3.198.1.2
2014,0557150305,NaN,資料使用費,規費收入,食品藥物管理署,使用規費收入,,3.198.2.1
2014,0557150311,160000,供應費,規費收入,食品藥物管理署,使用規費收入,,3.198.2.2
2014,0557150312,NaN,場地設施使用費,規費收入,食品藥物管理署,使用規費收入,,3.198.2.3
2014,0557250102,200291000,證照費,規費收入,中央健康保險署,行政規費收入,,3.199.1.1
2014,0557250305,9375000,資料使用費,規費收入,中央健康保險署,使用規費收入,,3.199.2.1
2014,0557250312,NaN,場地設施使用費,規費收入,中央健康保險署,使用規費收入,,3.199.2.2
2014,0557250313,NaN,服務費,規費收入,中央健康保險署,使用規費收入,,3.199.2.3
2014,0557300305,5000,資料使用費,規費收入,國民健康署,使用規費收入,,3.200.1.1
2014,0557300312,NaN,場地設施使用費,規費收入,國民健康署,使用規費收入,,3.200.1.2
2014,0557350305,NaN,資料使用費,規費收入,社會及家庭署,使用規費收入,,3.201.1.1
2014,0557350312,NaN,場地設施使用費,規費收入,社會及家庭署,使用規費收入,,3.201.1.2
2014,0557450305,NaN,資料使用費,規費收入,國家中醫藥研究所,使用規費收入,,3.202.1.1
2014,0557450312,NaN,場地設施使用費,規費收入,國家中醫藥研究所,使用規費收入,,3.202.1.2
2014,0557450313,NaN,服務費,規費收入,國家中醫藥研究所,使用規費收入,,3.202.1.3
2014,0560010101,29625000,審查費,規費收入,環境保護署,行政規費收入,,3.203.1.1
2014,0560010102,1135000,證照費,規費收入,環境保護署,行政規費收入,,3.203.1.2
2014,0560010305,NaN,資料使用費,規費收入,環境保護署,使用規費收入,,3.203.2.1
2014,0560010312,NaN,場地設施使用費,規費收入,環境保護署,使用規費收入,,3.203.2.2
2014,0560100101,10662000,審查費,規費收入,環境檢驗所,行政規費收入,,3.204.1.1
2014,0560100102,68000,證照費,規費收入,環境檢驗所,行政規費收入,,3.204.1.2
2014,0560100312,NaN,場地設施使用費,規費收入,環境檢驗所,使用規費收入,,3.204.2.1
2014,0560200101,855000,審查費,規費收入,環境保護人員訓練所,行政規費收入,,3.205.1.1
2014,0560200102,9004000,證照費,規費收入,環境保護人員訓練所,行政規費收入,,3.205.1.2
2014,0560200313,1068000,服務費,規費收入,環境保護人員訓練所,使用規費收入,,3.205.2.1
2014,0561010101,NaN,審查費,規費收入,文化部,行政規費收入,,3.206.1.1
2014,0561010305,550000,資料使用費,規費收入,文化部,使用規費收入,,3.206.2.1
2014,0561010312,10420000,場地設施使用費,規費收入,文化部,使用規費收入,,3.206.2.2
2014,0561010313,NaN,服務費,規費收入,文化部,使用規費收入,,3.206.2.3
2014,0561100305,NaN,資料使用費,規費收入,文化資產局,使用規費收入,,3.207.1.1
2014,0561100312,1000000,場地設施使用費,規費收入,文化資產局,使用規費收入,,3.207.1.2
2014,0561100313,NaN,服務費,規費收入,文化資產局,使用規費收入,,3.207.1.3
2014,0561200101,12117000,審查費,規費收入,影視及流行音樂產業局,行政規費收入,,3.208.1.1
2014,0561200102,15046000,證照費,規費收入,影視及流行音樂產業局,行政規費收入,,3.208.1.2
2014,0561200305,1000,資料使用費,規費收入,影視及流行音樂產業局,使用規費收入,,3.208.2.1
2014,0561300305,NaN,資料使用費,規費收入,國立傳統藝術中心,使用規費收入,,3.209.1.1
2014,0561300312,50000,場地設施使用費,規費收入,國立傳統藝術中心,使用規費收入,,3.209.1.2
2014,0561300313,NaN,服務費,規費收入,國立傳統藝術中心,使用規費收入,,3.209.1.3
2014,0561400305,72000,資料使用費,規費收入,國立臺灣美術館及所屬,使用規費收入,,3.210.1.1
2014,0561400312,5260000,場地設施使用費,規費收入,國立臺灣美術館及所屬,使用規費收入,,3.210.1.2
2014,0561400313,NaN,服務費,規費收入,國立臺灣美術館及所屬,使用規費收入,,3.210.1.3
2014,0561500305,NaN,資料使用費,規費收入,國立臺灣工藝研究發展中心,使用規費收入,,3.211.1.1
2014,0561500312,300000,場地設施使用費,規費收入,國立臺灣工藝研究發展中心,使用規費收入,,3.211.1.2
2014,0561500313,2500000,服務費,規費收入,國立臺灣工藝研究發展中心,使用規費收入,,3.211.1.3
2014,0561600305,NaN,資料使用費,規費收入,國立臺灣博物館,使用規費收入,,3.212.1.1
2014,0561600312,3070000,場地設施使用費,規費收入,國立臺灣博物館,使用規費收入,,3.212.1.2
2014,0561600313,NaN,服務費,規費收入,國立臺灣博物館,使用規費收入,,3.212.1.3
2014,0561700305,10000,資料使用費,規費收入,國立臺灣史前文化博物館,使用規費收入,,3.213.1.1
2014,0561700312,6061000,場地設施使用費,規費收入,國立臺灣史前文化博物館,使用規費收入,,3.213.1.2
2014,0561700313,NaN,服務費,規費收入,國立臺灣史前文化博物館,使用規費收入,,3.213.1.3
2014,0563010305,NaN,資料使用費,規費收入,海岸巡防署,使用規費收入,,3.214.1.1
2014,0563010312,NaN,場地設施使用費,規費收入,海岸巡防署,使用規費收入,,3.214.1.2
2014,0563100305,NaN,資料使用費,規費收入,海洋巡防總局,使用規費收入,,3.215.1.1
2014,0563100312,NaN,場地設施使用費,規費收入,海洋巡防總局,使用規費收入,,3.215.1.2
2014,0563200305,NaN,資料使用費,規費收入,海岸巡防總局及所屬,使用規費收入,,3.216.1.1
2014,0563200312,NaN,場地設施使用費,規費收入,海岸巡防總局及所屬,使用規費收入,,3.216.1.2
2014,0566010305,NaN,資料使用費,規費收入,金融監督管理委員會,使用規費收入,,3.217.1.1
2014,0566010312,NaN,場地設施使用費,規費收入,金融監督管理委員會,使用規費收入,,3.217.1.2
2014,0566100305,NaN,資料使用費,規費收入,銀行局,使用規費收入,,3.218.1.1
2014,0566200305,NaN,資料使用費,規費收入,證券期貨局,使用規費收入,,3.219.1.1
2014,0566200312,NaN,場地設施使用費,規費收入,證券期貨局,使用規費收入,,3.219.1.2
2014,0569010305,NaN,資料使用費,規費收入,國軍退除役官兵輔導委員會,使用規費收入,,3.220.1.1
2014,0569010312,NaN,場地設施使用費,規費收入,國軍退除役官兵輔導委員會,使用規費收入,,3.220.1.2
2014,0569010313,134590000,服務費,規費收入,國軍退除役官兵輔導委員會,使用規費收入,,3.220.1.3
2014,0571150101,NaN,審查費,規費收入,臺灣省政府,行政規費收入,,3.221.1.1
2014,0571150305,NaN,資料使用費,規費收入,臺灣省政府,使用規費收入,,3.221.2.1
2014,0571150312,NaN,場地設施使用費,規費收入,臺灣省政府,使用規費收入,,3.221.2.2
2014,0571160305,NaN,資料使用費,規費收入,臺灣省諮議會,使用規費收入,,3.222.1.1
2014,0571160312,NaN,場地設施使用費,規費收入,臺灣省諮議會,使用規費收入,,3.222.1.2
2014,0702010101,NaN,利息收入,財產收入,總統府,財產孳息,,4.1.1.1
2014,0702010106,634000,租金收入,財產收入,總統府,財產孳息,,4.1.1.2
2014,0702300105,25000,權利金,財產收入,國史館,財產孳息,,4.3.1.1
2014,0702300106,619000,租金收入,財產收入,國史館,財產孳息,,4.3.1.2
2014,0702310101,1000,利息收入,財產收入,國史館臺灣文獻館,財產孳息,,4.4.1.1
2014,0702310106,74000,租金收入,財產收入,國史館臺灣文獻館,財產孳息,,4.4.1.2
2014,0702400101,NaN,利息收入,財產收入,中央研究院,財產孳息,,4.5.1.1
2014,0702400106,1395000,租金收入,財產收入,中央研究院,財產孳息,,4.5.1.2
2014,0703010402,1300000000,非營業特種基金收回,財產收入,行政院,投資收回,,4.6.1.1
2014,0703310105,44600000,權利金,財產收入,公務人力發展中心,財產孳息,,4.9.1.1
2014,0703310106,16000,租金收入,財產收入,公務人力發展中心,財產孳息,,4.9.1.2
2014,0703330105,NaN,權利金,財產收入,地方行政研習中心,財產孳息,,4.10.1.1
2014,0703330106,90000,租金收入,財產收入,地方行政研習中心,財產孳息,,4.10.1.2
2014,0703400105,186800000,權利金,財產收入,國立故宮博物院,財產孳息,,4.11.1.1
2014,0703400106,6371000,租金收入,財產收入,國立故宮博物院,財產孳息,,4.11.1.2
2014,0703640105,5000000,權利金,財產收入,客家委員會及所屬,財產孳息,,4.13.1.1
2014,0703640106,240000,租金收入,財產收入,客家委員會及所屬,財產孳息,,4.13.1.2
2014,0703670101,1000,利息收入,財產收入,中央選舉委員會及所屬,財產孳息,,4.14.1.1
2014,0703670106,NaN,租金收入,財產收入,中央選舉委員會及所屬,財產孳息,,4.14.1.2
2014,0703850106,2382000,租金收入,財產收入,國家通訊傳播委員會,財產孳息,,4.18.1.1
2014,0703900101,10000,利息收入,財產收入,大陸委員會,財產孳息,,4.19.1.1
2014,0703900106,210000,租金收入,財產收入,大陸委員會,財產孳息,,4.19.1.2
2014,0703900402,98969000,非營業特種基金收回,財產收入,大陸委員會,投資收回,,4.19.2.1
2014,0703970101,NaN,利息收入,財產收入,原住民族委員會,財產孳息,,4.21.1.1
2014,0703970106,5100000,租金收入,財產收入,原住民族委員會,財產孳息,,4.21.1.2
2014,0703960106,716000,租金收入,財產收入,文化園區管理局,財產孳息,,4.22.1.1
2014,0704010106,5202000,租金收入,財產收入,立法院,財產孳息,,4.23.1.1
2014,0705050106,3000,租金收入,財產收入,最高法院,財產孳息,,4.25.1.1
2014,0705110101,1000,利息收入,財產收入,臺北高等行政法院,財產孳息,,4.27.1.1
2014,0705120106,26000,租金收入,財產收入,臺中高等行政法院,財產孳息,,4.28.1.1
2014,0705130106,56000,租金收入,財產收入,高雄高等行政法院,財產孳息,,4.29.1.1
2014,0705250101,NaN,利息收入,財產收入,法官學院,財產孳息,,4.31.1.1
2014,0705260106,7000,租金收入,財產收入,智慧財產法院,財產孳息,,4.32.1.1
2014,0705300106,720000,租金收入,財產收入,臺灣高等法院,財產孳息,,4.33.1.1
2014,0705310106,25000,租金收入,財產收入,臺灣高等法院臺中分院,財產孳息,,4.34.1.1
2014,0705320106,7000,租金收入,財產收入,臺灣高等法院臺南分院,財產孳息,,4.35.1.1
2014,0705330106,98000,租金收入,財產收入,臺灣高等法院高雄分院,財產孳息,,4.36.1.1
2014,0705340106,3000,租金收入,財產收入,臺灣高等法院花蓮分院,財產孳息,,4.37.1.1
2014,0705410106,378000,租金收入,財產收入,臺灣臺北地方法院,財產孳息,,4.38.1.1
2014,0705420106,67000,租金收入,財產收入,臺灣士林地方法院,財產孳息,,4.39.1.1
2014,0705430106,98000,租金收入,財產收入,臺灣新北地方法院,財產孳息,,4.40.1.1
2014,0705470106,138000,租金收入,財產收入,臺灣桃園地方法院,財產孳息,,4.41.1.1
2014,0705490106,23000,租金收入,財產收入,臺灣苗栗地方法院,財產孳息,,4.43.1.1
2014,0705500106,408000,租金收入,財產收入,臺灣臺中地方法院,財產孳息,,4.44.1.1
2014,0705510106,1000,租金收入,財產收入,臺灣南投地方法院,財產孳息,,4.45.1.1
2014,0705520106,40000,租金收入,財產收入,臺灣彰化地方法院,財產孳息,,4.46.1.1
2014,0705530106,40000,租金收入,財產收入,臺灣雲林地方法院,財產孳息,,4.47.1.1
2014,0705540101,4000,利息收入,財產收入,臺灣嘉義地方法院,財產孳息,,4.48.1.1
2014,0705540106,4000,租金收入,財產收入,臺灣嘉義地方法院,財產孳息,,4.48.1.2
2014,0705560106,270000,租金收入,財產收入,臺灣臺南地方法院,財產孳息,,4.49.1.1
2014,0705580106,75000,租金收入,財產收入,臺灣高雄地方法院,財產孳息,,4.50.1.1
2014,0705620106,24000,租金收入,財產收入,臺灣宜蘭地方法院,財產孳息,,4.54.1.1
2014,0705630106,4000,租金收入,財產收入,臺灣基隆地方法院,財產孳息,,4.55.1.1
2014,0705640106,2000,租金收入,財產收入,臺灣澎湖地方法院,財產孳息,,4.56.1.1
2014,0705800106,1000,租金收入,財產收入,臺灣高雄少年及家事法院,財產孳息,,4.57.1.1
2014,0705910101,NaN,利息收入,財產收入,福建金門地方法院,財產孳息,,4.59.1.1
2014,0706200106,3000,租金收入,財產收入,銓敘部,財產孳息,,4.63.1.1
2014,0706300106,2000,租金收入,財產收入,公務人員保障暨培訓委員會,財產孳息,,4.64.1.1
2014,0706400106,4323000,租金收入,財產收入,國家文官學院及所屬,財產孳息,,4.65.1.1
2014,0707010101,NaN,利息收入,財產收入,監察院,財產孳息,,4.67.1.1
2014,0707010106,218000,租金收入,財產收入,監察院,財產孳息,,4.67.1.2
2014,0708010101,4505000,利息收入,財產收入,內政部,財產孳息,,4.74.1.1
2014,0708010106,NaN,租金收入,財產收入,內政部,財產孳息,,4.74.1.2
2014,0708010202,5150000,土地售價,財產收入,內政部,財產售價,,4.74.2.1
2014,0708010402,NaN,非營業特種基金收回,財產收入,內政部,投資收回,,4.74.3.1
2014,0708110101,NaN,利息收入,財產收入,營建署及所屬,財產孳息,,4.75.1.1
2014,0708110105,19332000,權利金,財產收入,營建署及所屬,財產孳息,,4.75.1.2
2014,0708110106,17718000,租金收入,財產收入,營建署及所屬,財產孳息,,4.75.1.3
2014,0708110402,11100000000,非營業特種基金收回,財產收入,營建署及所屬,投資收回,,4.75.2.1
2014,0708210101,NaN,利息收入,財產收入,警政署及所屬,財產孳息,,4.76.1.1
2014,0708210106,1054000,租金收入,財產收入,警政署及所屬,財產孳息,,4.76.1.2
2014,0708410106,700000,租金收入,財產收入,中央警察大學,財產孳息,,4.77.1.1
2014,0708510101,NaN,利息收入,財產收入,消防署及所屬,財產孳息,,4.78.1.1
2014,0708510106,274000,租金收入,財產收入,消防署及所屬,財產孳息,,4.78.1.2
2014,0708580101,NaN,利息收入,財產收入,入出國及移民署,財產孳息,,4.80.1.1
2014,0708580106,858000,租金收入,財產收入,入出國及移民署,財產孳息,,4.80.1.2
2014,0708610106,NaN,租金收入,財產收入,建築研究所,財產孳息,,4.81.1.1
2014,0708650101,3000,利息收入,財產收入,空中勤務總隊,財產孳息,,4.82.1.1
2014,0708650106,40000,租金收入,財產收入,空中勤務總隊,財產孳息,,4.82.1.2
2014,0711010101,4500000,利息收入,財產收入,外交部,財產孳息,,4.83.1.1
2014,0711010106,23543000,租金收入,財產收入,外交部,財產孳息,,4.83.1.2
2014,0711010203,NaN,土地以外不動產售價,財產收入,外交部,財產售價,,4.83.2.1
2014,0714020101,100157000,利息收入,財產收入,國防部所屬,財產孳息,,4.87.1.1
2014,0714020106,42118000,租金收入,財產收入,國防部所屬,財產孳息,,4.87.1.2
2014,0714020402,NaN,非營業特種基金收回,財產收入,國防部所屬,投資收回,,4.87.2.1
2014,0717010106,495000,租金收入,財產收入,財政部,財產孳息,,4.88.1.1
2014,0717010205,8544399000,有價證券售價,財產收入,財政部,財產售價,,4.88.2.1
2014,0717010404,7961562000,投資資本收回,財產收入,財政部,投資收回,,4.88.3.1
2014,0717100106,NaN,租金收入,財產收入,國庫署,財產孳息,,4.89.1.1
2014,0717200101,151000,利息收入,財產收入,賦稅署,財產孳息,,4.90.1.1
2014,0717200106,46000,租金收入,財產收入,賦稅署,財產孳息,,4.90.1.2
2014,0717250105,57000,權利金,財產收入,臺北國稅局,財產孳息,,4.91.1.1
2014,0717250106,231000,租金收入,財產收入,臺北國稅局,財產孳息,,4.91.1.2
2014,0717270106,70000,租金收入,財產收入,高雄國稅局,財產孳息,,4.92.1.1
2014,0717290105,177000,權利金,財產收入,北區國稅局及所屬,財產孳息,,4.93.1.1
2014,0717290106,264000,租金收入,財產收入,北區國稅局及所屬,財產孳息,,4.93.1.2
2014,0717310106,101000,租金收入,財產收入,中區國稅局及所屬,財產孳息,,4.94.1.1
2014,0717330106,30000,租金收入,財產收入,南區國稅局及所屬,財產孳息,,4.95.1.1
2014,0717350106,284000,租金收入,財產收入,關務署及所屬,財產孳息,,4.96.1.1
2014,0717400101,4650000,利息收入,財產收入,國有財產署及所屬,財產孳息,,4.97.1.1
2014,0717400105,3181000000,權利金,財產收入,國有財產署及所屬,財產孳息,,4.97.1.2
2014,0717400106,3062300000,租金收入,財產收入,國有財產署及所屬,財產孳息,,4.97.1.3
2014,0717400202,39351565000,土地售價,財產收入,國有財產署及所屬,財產售價,,4.97.2.1
2014,0717400203,8100000,土地以外不動產售價,財產收入,國有財產署及所屬,財產售價,,4.97.2.2
2014,0717400204,802000,動產售價,財產收入,國有財產署及所屬,財產售價,,4.97.2.3
2014,0717400205,290000,有價證券售價,財產收入,國有財產署及所屬,財產售價,,4.97.2.4
2014,0717400206,2000,權利售價,財產收入,國有財產署及所屬,財產售價,,4.97.2.5
2014,0717400301,838391000,土地作價,財產收入,國有財產署及所屬,財產作價,,4.97.3.1
2014,0717600106,908000,租金收入,財產收入,財政資訊中心,財產孳息,,4.98.1.1
2014,0720010101,NaN,利息收入,財產收入,教育部,財產孳息,,4.99.1.1
2014,0720010105,5216000,權利金,財產收入,教育部,財產孳息,,4.99.1.2
2014,0720010106,9156000,租金收入,財產收入,教育部,財產孳息,,4.99.1.3
2014,0720100105,600000,權利金,財產收入,國民及學前教育署,財產孳息,,4.100.1.1
2014,0720200101,NaN,利息收入,財產收入,體育署,財產孳息,,4.101.1.1
2014,0720200106,10000000,租金收入,財產收入,體育署,財產孳息,,4.101.1.2
2014,0721730105,411000,權利金,財產收入,國家圖書館,財產孳息,,4.102.1.1
2014,0721730106,600000,租金收入,財產收入,國家圖書館,財產孳息,,4.102.1.2
2014,0721800101,2000,利息收入,財產收入,國立公共資訊圖書館,財產孳息,,4.103.1.1
2014,0721800105,1900000,權利金,財產收入,國立公共資訊圖書館,財產孳息,,4.103.1.2
2014,0721800106,200000,租金收入,財產收入,國立公共資訊圖書館,財產孳息,,4.103.1.3
2014,0721870106,1000,租金收入,財產收入,國立教育廣播電臺,財產孳息,,4.104.1.1
2014,0721900101,NaN,利息收入,財產收入,國家教育研究院,財產孳息,,4.105.1.1
2014,0721900105,420000,權利金,財產收入,國家教育研究院,財產孳息,,4.105.1.2
2014,0721900106,3874000,租金收入,財產收入,國家教育研究院,財產孳息,,4.105.1.3
2014,0723010101,NaN,利息收入,財產收入,法務部,財產孳息,,4.106.1.1
2014,0723010106,129000,租金收入,財產收入,法務部,財產孳息,,4.106.1.2
2014,0723100106,7000,租金收入,財產收入,司法官學院,財產孳息,,4.107.1.1
2014,0723170101,71000,利息收入,財產收入,矯正署及所屬,財產孳息,,4.110.1.1
2014,0723170106,3709000,租金收入,財產收入,矯正署及所屬,財產孳息,,4.110.1.2
2014,0723180101,NaN,利息收入,財產收入,行政執行署及所屬,財產孳息,,4.111.1.1
2014,0723180106,7000,租金收入,財產收入,行政執行署及所屬,財產孳息,,4.111.1.2
2014,0723310106,58000,租金收入,財產收入,臺灣高等法院臺中分院檢察署,財產孳息,,4.114.1.1
2014,0723320106,3000,租金收入,財產收入,臺灣高等法院臺南分院檢察署,財產孳息,,4.115.1.1
2014,0723330106,109000,租金收入,財產收入,臺灣高等法院高雄分院檢察署,財產孳息,,4.116.1.1
2014,0723410106,166000,租金收入,財產收入,臺灣臺北地方法院檢察署,財產孳息,,4.118.1.1
2014,0723430106,25000,租金收入,財產收入,臺灣新北地方法院檢察署,財產孳息,,4.120.1.1
2014,0723490106,5000,租金收入,財產收入,臺灣苗栗地方法院檢察署,財產孳息,,4.123.1.1
2014,0723500106,242000,租金收入,財產收入,臺灣臺中地方法院檢察署,財產孳息,,4.124.1.1
2014,0723510106,23000,租金收入,財產收入,臺灣南投地方法院檢察署,財產孳息,,4.125.1.1
2014,0723520106,9000,租金收入,財產收入,臺灣彰化地方法院檢察署,財產孳息,,4.126.1.1
2014,0723540106,1000,租金收入,財產收入,臺灣嘉義地方法院檢察署,財產孳息,,4.128.1.1
2014,0723560106,14000,租金收入,財產收入,臺灣臺南地方法院檢察署,財產孳息,,4.129.1.1
2014,0723580106,50000,租金收入,財產收入,臺灣高雄地方法院檢察署,財產孳息,,4.130.1.1
2014,0723600106,5000,租金收入,財產收入,臺灣臺東地方法院檢察署,財產孳息,,4.132.1.1
2014,0723620106,3000,租金收入,財產收入,臺灣宜蘭地方法院檢察署,財產孳息,,4.134.1.1
2014,0723950106,888000,租金收入,財產收入,調查局,財產孳息,,4.140.1.1
2014,0726010101,6603000,利息收入,財產收入,經濟部,財產孳息,,4.141.1.1
2014,0726010105,388816000,權利金,財產收入,經濟部,財產孳息,,4.141.1.2
2014,0726010106,78630000,租金收入,財產收入,經濟部,財產孳息,,4.141.1.3
2014,0726010204,NaN,動產售價,財產收入,經濟部,財產售價,,4.141.2.1
2014,0726010205,5072580000,有價證券售價,財產收入,經濟部,財產售價,,4.141.2.2
2014,0726010401,NaN,國營事業資本收回,財產收入,經濟部,投資收回,,4.141.3.1
2014,0726010404,3427420000,投資資本收回,財產收入,經濟部,投資收回,,4.141.3.2
2014,0726100101,935000,利息收入,財產收入,工業局,財產孳息,,4.142.1.1
2014,0726100106,106000,租金收入,財產收入,工業局,財產孳息,,4.142.1.2
2014,0726100204,NaN,動產售價,財產收入,工業局,財產售價,,4.142.2.1
2014,0726200101,1000,利息收入,財產收入,國際貿易局及所屬,財產孳息,,4.143.1.1
2014,0726200105,999000000,權利金,財產收入,國際貿易局及所屬,財產孳息,,4.143.1.2
2014,0726200106,77137000,租金收入,財產收入,國際貿易局及所屬,財產孳息,,4.143.1.3
2014,0726310101,200000,利息收入,財產收入,標準檢驗局及所屬,財產孳息,,4.144.1.1
2014,0726310106,1868000,租金收入,財產收入,標準檢驗局及所屬,財產孳息,,4.144.1.2
2014,0726410101,6000,利息收入,財產收入,智慧財產局,財產孳息,,4.145.1.1
2014,0726410106,702000,租金收入,財產收入,智慧財產局,財產孳息,,4.145.1.2
2014,0726550101,100000,利息收入,財產收入,水利署及所屬,財產孳息,,4.146.1.1
2014,0726550106,742000,租金收入,財產收入,水利署及所屬,財產孳息,,4.146.1.2
2014,0726550204,80060000,動產售價,財產收入,水利署及所屬,財產售價,,4.146.2.1
2014,0726750101,22000,利息收入,財產收入,中小企業處,財產孳息,,4.147.1.1
2014,0726750106,NaN,租金收入,財產收入,中小企業處,財產孳息,,4.147.1.2
2014,0726800101,NaN,利息收入,財產收入,加工出口區管理處及所屬,財產孳息,,4.148.1.1
2014,0726900101,18000,利息收入,財產收入,中央地質調查所,財產孳息,,4.149.1.1
2014,0726900106,40000,租金收入,財產收入,中央地質調查所,財產孳息,,4.149.1.2
2014,0726960101,1000,利息收入,財產收入,能源局,財產孳息,,4.150.1.1
2014,0729010101,200000,利息收入,財產收入,交通部,財產孳息,,4.151.1.1
2014,0729010106,6219000,租金收入,財產收入,交通部,財產孳息,,4.151.1.2
2014,0729010205,13327293000,有價證券售價,財產收入,交通部,財產售價,,4.151.2.1
2014,0729010401,NaN,國營事業資本收回,財產收入,交通部,投資收回,,4.151.3.1
2014,0729010404,1551489000,投資資本收回,財產收入,交通部,投資收回,,4.151.3.2
2014,0729210106,58000,租金收入,財產收入,中央氣象局,財產孳息,,4.153.1.1
2014,0729310101,NaN,利息收入,財產收入,觀光局及所屬,財產孳息,,4.154.1.1
2014,0729310106,12000,租金收入,財產收入,觀光局及所屬,財產孳息,,4.154.1.2
